# !!! ------------------------------- NOTE!! --------------------------------- !!!
# !!! THESE COMPOUNDS ARE READ FROM THE DEFINITION FILE, NOT KPP OUTPUT. THIS  !!!
# !!! MEANS THAT THE NUMBER OF COMPOUNDS MAY BE MORE THAN IS ACTUALLY IN THE   !!!
# !!! SCHEME. ALSO, THE ORDER OF COMPOUNDS IS _NOT_ THE SAME AS THE INDICES IN !!!
# !!! CHEMISTRY. THE INFORMATION IN THIS FILE SHOULD BE USED IN A DICTIONARY.  !!! 
# If all atoms are zero, scheme definition had IGNORE in elemental composition
# name                         mass          C  H  O  N  S Cl Br  I  is_Radical
C630CO                         128.12700000  6  8  3  0  0  0  0  0   0
C46PAN                         177.11200000  5  7  6  1  0  0  0  0   0
C46CO3H                        132.11500000  5  8  4  0  0  0  0  0   0
C46CO2H                        116.11600000  5  8  3  0  0  0  0  0   0
C151O2                         301.35900000 15 25  6  0  0  0  0  0   1
C144O                          255.33400000 14 23  4  0  0  0  0  0   0
C144O2                         271.33300000 14 23  5  0  0  0  0  0   1
C144OOH                        272.34100000 14 24  5  0  0  0  0  0   0
C131CO                         224.30000000 13 20  3  0  0  0  0  0   0
C145O2                         303.33100000 14 23  7  0  0  0  0  0   1
C145O                          287.33200000 14 23  6  0  0  0  0  0   0
C145OOH                        304.33900000 14 24  7  0  0  0  0  0   0
C145OH                         288.34000000 14 24  6  0  0  0  0  0   0
C928PAN                        261.23000000 10 15  7  1  0  0  0  0   0
C928CO3H                       216.23300000 10 16  5  0  0  0  0  0   0
C928CO2H                       200.23400000 10 16  4  0  0  0  0  0   0
C928O                          171.21600000  9 15  3  0  0  0  0  0   0
C928NO3                        217.22100000  9 15  5  1  0  0  0  0   0
C928OOH                        188.22300000  9 16  4  0  0  0  0  0   0
C928OH                         172.22400000  9 16  3  0  0  0  0  0   0
C827CHO                        170.20800000  9 14  3  0  0  0  0  0   0
C929O2                         203.21400000  9 15  5  0  0  0  0  0   1
C929O                          187.21500000  9 15  4  0  0  0  0  0   0
C929OOH                        204.22200000  9 16  5  0  0  0  0  0   0
C929OH                         188.22300000  9 16  4  0  0  0  0  0   0
C929CO                         186.20700000  9 14  4  0  0  0  0  0   0
C827PAN                        247.20300000  9 13  7  1  0  0  0  0   0
C827CO3H                       202.20600000  9 14  5  0  0  0  0  0   0
C827CO2H                       186.20700000  9 14  4  0  0  0  0  0   0
C827O                          157.18900000  8 13  3  0  0  0  0  0   0
C827OOH                        174.19600000  8 14  4  0  0  0  0  0   0
C827OH                         158.19700000  8 14  3  0  0  0  0  0   0
C828CHO                        184.19100000  9 12  4  0  0  0  0  0   0
C828PAN                        261.18600000  9 11  8  1  0  0  0  0   0
C828CO3H                       216.18900000  9 12  6  0  0  0  0  0   0
C828O                          171.17200000  8 11  4  0  0  0  0  0   0
C828OOH                        188.17900000  8 12  5  0  0  0  0  0   0
BCKAO2                         255.33400000 14 23  4  0  0  0  0  0   1
BCKBO2                         255.33400000 14 23  4  0  0  0  0  0   1
BCKAO                          239.33500000 14 23  3  0  0  0  0  0   0
BCKANO3                        285.34000000 14 23  5  1  0  0  0  0   0
BCKAOOH                        256.34200000 14 24  4  0  0  0  0  0   0
BCKAOH                         240.34300000 14 24  3  0  0  0  0  0   0
BCKBO                          239.33500000 14 23  3  0  0  0  0  0   0
BCKBNO3                        285.34000000 14 23  5  1  0  0  0  0   0
BCKBOOH                        256.34200000 14 24  4  0  0  0  0  0   0
BCKBCO                         238.32700000 14 22  3  0  0  0  0  0   0
C146O2                         269.31700000 14 21  5  0  0  0  0  0   1
C131PAN                        315.32200000 14 21  7  1  0  0  0  0   0
C131CO3H                       270.32500000 14 22  5  0  0  0  0  0   0
C131CO2H                       254.32600000 14 22  4  0  0  0  0  0   0
C131O                          225.30800000 13 21  3  0  0  0  0  0   0
C131NO3                        271.31300000 13 21  5  1  0  0  0  0   0
C131OOH                        242.31500000 13 22  4  0  0  0  0  0   0
C131OH                         226.31600000 13 22  3  0  0  0  0  0   0
C132O2                         257.30600000 13 21  5  0  0  0  0  0   1
C132O                          241.30700000 13 21  4  0  0  0  0  0   0
C132OOH                        258.31400000 13 22  5  0  0  0  0  0   0
C132OH                         242.31500000 13 22  4  0  0  0  0  0   0
C133O2                         273.30500000 13 21  6  0  0  0  0  0   1
C133O                          257.30600000 13 21  5  0  0  0  0  0   0
C133NO3                        303.31100000 13 21  7  1  0  0  0  0   0
C133OOH                        274.31300000 13 22  6  0  0  0  0  0   0
C133OH                         258.31400000 13 22  5  0  0  0  0  0   0
C133CO                         256.29800000 13 20  5  0  0  0  0  0   0
C829O2                         189.18700000  8 13  5  0  0  0  0  0   1
C829O                          173.18800000  8 13  4  0  0  0  0  0   0
C829NO3                        219.19300000  8 13  6  1  0  0  0  0   0
C829OOH                        190.19500000  8 14  5  0  0  0  0  0   0
C829OH                         174.19600000  8 14  4  0  0  0  0  0   0
C521O2                         147.10600000  5  7  5  0  0  0  0  0   1
C521O                          131.10700000  5  7  4  0  0  0  0  0   0
C521OOH                        148.11400000  5  8  5  0  0  0  0  0   0
C521OH                         132.11500000  5  8  4  0  0  0  0  0   0
C147O2                         285.31600000 14 21  6  0  0  0  0  0   1
C134O2                         287.28800000 13 19  7  0  0  0  0  0   1
C134O                          271.28900000 13 19  6  0  0  0  0  0   0
C134OOH                        288.29600000 13 20  7  0  0  0  0  0   0
C134OH                         272.29700000 13 20  6  0  0  0  0  0   0
C134CO                         270.28100000 13 18  6  0  0  0  0  0   0
C135O2                         301.27100000 13 17  8  0  0  0  0  0   1
C135O                          285.27200000 13 17  7  0  0  0  0  0   0
C135OOH                        302.27900000 13 18  8  0  0  0  0  0   0
BCOOA                          252.35400000 15 24  3  0  0  0  0  0   0
BCOOB                          252.35400000 15 24  3  0  0  0  0  0   0
BCAOO                          252.35400000 15 24  3  0  0  0  0  0   0
BCBOO                          252.35400000 15 24  3  0  0  0  0  0   0
BCSOZ                          252.35400000 15 24  3  0  0  0  0  0   0
BCALAO2                        267.34500000 15 23  4  0  0  0  0  0   1
BCALBO2                        267.34500000 15 23  4  0  0  0  0  0   1
C136O2                         225.30800000 13 21  3  0  0  0  0  0   1
BCALBOC                        252.35400000 15 24  3  0  0  0  0  0   0
BCSOZO2                        301.35900000 15 25  6  0  0  0  0  0   1
BCSOZO                         285.36000000 15 25  5  0  0  0  0  0   0
BCSOZNO3                       331.36500000 15 25  7  1  0  0  0  0   0
BCSOZOOH                       302.36700000 15 26  6  0  0  0  0  0   0
BCSOZOH                        286.36800000 15 26  5  0  0  0  0  0   0
BCKSOZ                         254.32600000 14 22  4  0  0  0  0  0   0
C151O                          285.36000000 15 25  5  0  0  0  0  0   0
C151NO3                        331.36500000 15 25  7  1  0  0  0  0   0
C151OOH                        302.36700000 15 26  6  0  0  0  0  0   0
C151OH                         286.36800000 15 26  5  0  0  0  0  0   0
C152O2                         301.35900000 15 25  6  0  0  0  0  0   1
C152O                          285.36000000 15 25  5  0  0  0  0  0   0
C152NO3                        331.36500000 15 25  7  1  0  0  0  0   0
C152OOH                        302.36700000 15 26  6  0  0  0  0  0   0
C152OH                         286.36800000 15 26  5  0  0  0  0  0   0
BCLKBOC                        254.32600000 14 22  4  0  0  0  0  0   0
BCALAO                         251.34600000 15 23  3  0  0  0  0  0   0
BCALAOOH                       268.35300000 15 24  4  0  0  0  0  0   0
BCALAOH                        252.35400000 15 24  3  0  0  0  0  0   0
BCALACO                        250.33800000 15 22  3  0  0  0  0  0   0
C126CHO                        208.30100000 13 20  2  0  0  0  0  0   0
C1313O2                        257.30600000 13 21  5  0  0  0  0  0   1
C126PAN                        285.29600000 13 19  6  1  0  0  0  0   0
C126CO3H                       240.29900000 13 20  4  0  0  0  0  0   0
C126CO2H                       224.30000000 13 20  3  0  0  0  0  0   0
C126O                          195.28200000 12 19  2  0  0  0  0  0   0
C126NO3                        241.28700000 12 19  4  1  0  0  0  0   0
C126OOH                        212.28900000 12 20  3  0  0  0  0  0   0
C126OH                         196.29000000 12 20  2  0  0  0  0  0   0
C126CO                         194.27400000 12 18  2  0  0  0  0  0   0
C127O2                         227.28000000 12 19  4  0  0  0  0  0   1
C127O                          211.28100000 12 19  3  0  0  0  0  0   0
C127NO3                        257.28600000 12 19  5  1  0  0  0  0   0
C127OOH                        228.28800000 12 20  4  0  0  0  0  0   0
C127OH                         212.28900000 12 20  3  0  0  0  0  0   0
C128O2                         243.27900000 12 19  5  0  0  0  0  0   1
C128O                          227.28000000 12 19  4  0  0  0  0  0   0
C128NO3                        273.28500000 12 19  6  1  0  0  0  0   0
C128OOH                        244.28700000 12 20  5  0  0  0  0  0   0
C128OH                         228.28800000 12 20  4  0  0  0  0  0   0
C128CO                         226.27200000 12 18  4  0  0  0  0  0   0
BCALBO                         251.34600000 15 23  3  0  0  0  0  0   0
BCALBOOH                       268.35300000 15 24  4  0  0  0  0  0   0
BCALBOH                        252.35400000 15 24  3  0  0  0  0  0   0
BCALBCO                        250.33800000 15 22  3  0  0  0  0  0   0
C136PAN                        299.32300000 14 21  6  1  0  0  0  0   0
C136CO3H                       254.32600000 14 22  4  0  0  0  0  0   0
C136CO2H                       238.32700000 14 22  3  0  0  0  0  0   0
C137PAN                        315.32200000 14 21  7  1  0  0  0  0   0
C137CO3H                       270.32500000 14 22  5  0  0  0  0  0   0
C137CO2H                       254.32600000 14 22  4  0  0  0  0  0   0
C137CO                         224.30000000 13 20  3  0  0  0  0  0   0
C137O                          225.30800000 13 21  3  0  0  0  0  0   0
C137NO3                        271.31300000 13 21  5  1  0  0  0  0   0
C137OOH                        242.31500000 13 22  4  0  0  0  0  0   0
C137OH                         226.31600000 13 22  3  0  0  0  0  0   0
C139O2                         257.30600000 13 21  5  0  0  0  0  0   1
C139O                          241.30700000 13 21  4  0  0  0  0  0   0
C139NO3                        303.31100000 13 21  7  1  0  0  0  0   0
C139OOH                        258.31400000 13 22  5  0  0  0  0  0   0
C139OH                         242.31500000 13 22  4  0  0  0  0  0   0
C1310O2                        273.30500000 13 21  6  0  0  0  0  0   1
C1310O                         257.30600000 13 21  5  0  0  0  0  0   0
C1310NO3                       303.31100000 13 21  7  1  0  0  0  0   0
C1310OOH                       274.31300000 13 22  6  0  0  0  0  0   0
C1310OH                        258.31400000 13 22  5  0  0  0  0  0   0
C1310CO                        256.29800000 13 20  5  0  0  0  0  0   0
CHOC2CO2H                      102.08900000  4  6  3  0  0  0  0  0   0
C136O                          209.30900000 13 21  2  0  0  0  0  0   0
C136NO3                        255.31400000 13 21  4  1  0  0  0  0   0
C136OOH                        226.31600000 13 22  3  0  0  0  0  0   0
C136OH                         210.31700000 13 22  2  0  0  0  0  0   0
C1311O2                        241.30700000 13 21  4  0  0  0  0  0   1
C1311O                         225.30800000 13 21  3  0  0  0  0  0   0
C1311NO3                       271.31300000 13 21  5  1  0  0  0  0   0
C1311OOH                       242.31500000 13 22  4  0  0  0  0  0   0
C1311OH                        226.31600000 13 22  3  0  0  0  0  0   0
C1312O2                        257.30600000 13 21  5  0  0  0  0  0   1
C1312O                         241.30700000 13 21  4  0  0  0  0  0   0
C1312NO3                       287.31200000 13 21  6  1  0  0  0  0   0
C1312OOH                       258.31400000 13 22  5  0  0  0  0  0   0
C1312OH                        242.31500000 13 22  4  0  0  0  0  0   0
C1312CO                        240.29900000 13 20  4  0  0  0  0  0   0
C1010O2                        199.22600000 10 15  4  0  0  0  0  0   1
C1010O                         183.22700000 10 15  3  0  0  0  0  0   0
C1010NO3                       229.23200000 10 15  5  1  0  0  0  0   0
C1010OOH                       200.23400000 10 16  4  0  0  0  0  0   0
C1010OH                        184.23500000 10 16  3  0  0  0  0  0   0
C736O2                         157.14500000  7  9  4  0  0  0  0  0   1
C736O                          141.14600000  7  9  3  0  0  0  0  0   0
C736OOH                        158.15300000  7 10  4  0  0  0  0  0   0
C736OH                         142.15400000  7 10  3  0  0  0  0  0   0
C736CO                         140.13800000  7  8  3  0  0  0  0  0   0
C522CO3H                       144.12600000  6  8  4  0  0  0  0  0   0
C522CO2H                       128.12700000  6  8  3  0  0  0  0  0   0
BCKSZOO                        270.32500000 14 22  5  0  0  0  0  0   0
BCALOOA                        254.32600000 14 22  4  0  0  0  0  0   0
BCALOO                         254.32600000 14 22  4  0  0  0  0  0   0
C146O                          253.31800000 14 21  4  0  0  0  0  0   0
C146OOH                        270.32500000 14 22  5  0  0  0  0  0   0
C146OH                         254.32600000 14 22  4  0  0  0  0  0   0
C146CO                         252.31000000 14 20  4  0  0  0  0  0   0
C1011PAN                       259.25800000 11 17  6  1  0  0  0  0   0
C1011CO3H                      214.26100000 11 18  4  0  0  0  0  0   0
C1011CO2H                      198.26200000 11 18  3  0  0  0  0  0   0
C1011O                         169.24400000 10 17  2  0  0  0  0  0   0
C1011NO3                       215.24900000 10 17  4  1  0  0  0  0   0
C1011OOH                       186.25100000 10 18  3  0  0  0  0  0   0
C1011OH                        170.25200000 10 18  2  0  0  0  0  0   0
C1011CO                        168.23600000 10 16  2  0  0  0  0  0   0
C1012O2                        201.24200000 10 17  4  0  0  0  0  0   1
C1012O                         185.24300000 10 17  3  0  0  0  0  0   0
C1012NO3                       231.24800000 10 17  5  1  0  0  0  0   0
C1012OOH                       202.25000000 10 18  4  0  0  0  0  0   0
C1012OH                        186.25100000 10 18  3  0  0  0  0  0   0
C1012CO                        184.23500000 10 16  3  0  0  0  0  0   0
C141OOA                        270.32500000 14 22  5  0  0  0  0  0   0
C141OO                         270.32500000 14 22  5  0  0  0  0  0   0
C147O                          269.31700000 14 21  5  0  0  0  0  0   0
C147OOH                        286.32400000 14 22  6  0  0  0  0  0   0
C147OH                         270.32500000 14 22  5  0  0  0  0  0   0
C147CO                         268.30900000 14 20  5  0  0  0  0  0   0
BCBOOA                         270.32500000 14 22  5  0  0  0  0  0   0
C148O2                         285.31600000 14 21  6  0  0  0  0  0   1
BCBOCOO                        270.32500000 14 22  5  0  0  0  0  0   0
C126OOA                        226.27200000 12 18  4  0  0  0  0  0   0
C116CHO                        210.27300000 12 18  3  0  0  0  0  0   0
C129O2                         241.26300000 12 17  5  0  0  0  0  0   1
C126OO                         226.27200000 12 18  4  0  0  0  0  0   0
C129O                          225.26400000 12 17  4  0  0  0  0  0   0
C129OOH                        242.27100000 12 18  5  0  0  0  0  0   0
C129OH                         226.27200000 12 18  4  0  0  0  0  0   0
C129CO                         224.25600000 12 16  4  0  0  0  0  0   0
C830PAN                        231.20400000  9 13  6  1  0  0  0  0   0
C830CO3H                       186.20700000  9 14  4  0  0  0  0  0   0
C830CO2H                       170.20800000  9 14  3  0  0  0  0  0   0
C830O                          141.19000000  8 13  2  0  0  0  0  0   0
C830NO3                        187.19500000  8 13  4  1  0  0  0  0   0
C830OOH                        158.19700000  8 14  3  0  0  0  0  0   0
C830OH                         142.19800000  8 14  2  0  0  0  0  0   0
C830CO                         140.18200000  8 12  2  0  0  0  0  0   0
C831O2                         173.18800000  8 13  4  0  0  0  0  0   1
C831O                          157.18900000  8 13  3  0  0  0  0  0   0
C831NO3                        203.19400000  8 13  5  1  0  0  0  0   0
C831OOH                        174.19600000  8 14  4  0  0  0  0  0   0
C831OH                         158.19700000  8 14  3  0  0  0  0  0   0
C831CO                         156.18100000  8 12  3  0  0  0  0  0   0
BCKOOA                         254.32600000 14 22  4  0  0  0  0  0   0
BCKOOB                         254.32600000 14 22  4  0  0  0  0  0   0
BCKAOO                         254.32600000 14 22  4  0  0  0  0  0   0
BCKBOO                         254.32600000 14 22  4  0  0  0  0  0   0
BCLKAO2                        269.31700000 14 21  5  0  0  0  0  0   1
BCLKBO2                        269.31700000 14 21  5  0  0  0  0  0   1
C1210O2                        227.28000000 12 19  4  0  0  0  0  0   1
C148O                          269.31700000 14 21  5  0  0  0  0  0   0
C148OOH                        286.32400000 14 22  6  0  0  0  0  0   0
C148OH                         270.32500000 14 22  5  0  0  0  0  0   0
C148CO                         268.30900000 14 20  5  0  0  0  0  0   0
C1013PAN                       275.25700000 11 17  7  1  0  0  0  0   0
C1013CO3H                      230.26000000 11 18  5  0  0  0  0  0   0
C1013CO2H                      214.26100000 11 18  4  0  0  0  0  0   0
C1013O                         185.24300000 10 17  3  0  0  0  0  0   0
C1013NO3                       231.24800000 10 17  5  1  0  0  0  0   0
C1013OOH                       202.25000000 10 18  4  0  0  0  0  0   0
C1013OH                        186.25100000 10 18  3  0  0  0  0  0   0
C1013CO                        184.23500000 10 16  3  0  0  0  0  0   0
C1014O2                        217.24100000 10 17  5  0  0  0  0  0   1
C1014O                         201.24200000 10 17  4  0  0  0  0  0   0
C1014NO3                       247.24700000 10 17  6  1  0  0  0  0   0
C1014OOH                       218.24900000 10 18  5  0  0  0  0  0   0
C1014OH                        202.25000000 10 18  4  0  0  0  0  0   0
C1014CO                        200.23400000 10 16  4  0  0  0  0  0   0
COO2C4CHO                      116.11600000  5  8  3  0  0  0  0  0   0
COO2C4PAN                      193.11100000  5  7  7  1  0  0  0  0   0
COO2C4CO3H                     148.11400000  5  8  5  0  0  0  0  0   0
COO2C3PAN                      179.08400000  4  5  7  1  0  0  0  0   0
COO2C3CO3H                     134.08700000  4  6  5  0  0  0  0  0   0
BCLKAO                         253.31800000 14 21  4  0  0  0  0  0   0
BCLKAOOH                       270.32500000 14 22  5  0  0  0  0  0   0
BCLKAOH                        254.32600000 14 22  4  0  0  0  0  0   0
BCLKACO                        252.31000000 14 20  4  0  0  0  0  0   0
C1313O                         241.30700000 13 21  4  0  0  0  0  0   0
C1313NO3                       287.31200000 13 21  6  1  0  0  0  0   0
C1313OOH                       258.31400000 13 22  5  0  0  0  0  0   0
C1313OH                        242.31500000 13 22  4  0  0  0  0  0   0
C116PAN                        287.26800000 12 17  7  1  0  0  0  0   0
C116CO3H                       242.27100000 12 18  5  0  0  0  0  0   0
C116CO2H                       226.27200000 12 18  4  0  0  0  0  0   0
C116O                          197.25400000 11 17  3  0  0  0  0  0   0
C116NO3                        243.25900000 11 17  5  1  0  0  0  0   0
C116OOH                        214.26100000 11 18  4  0  0  0  0  0   0
C116OH                         198.26200000 11 18  3  0  0  0  0  0   0
C116CO                         196.24600000 11 16  3  0  0  0  0  0   0
C117O2                         229.25200000 11 17  5  0  0  0  0  0   1
C117O                          213.25300000 11 17  4  0  0  0  0  0   0
C117NO3                        259.25800000 11 17  6  1  0  0  0  0   0
C117OOH                        230.26000000 11 18  5  0  0  0  0  0   0
C117OH                         214.26100000 11 18  4  0  0  0  0  0   0
C118O2                         245.25100000 11 17  6  0  0  0  0  0   1
C118O                          229.25200000 11 17  5  0  0  0  0  0   0
C118NO3                        275.25700000 11 17  7  1  0  0  0  0   0
C118OOH                        246.25900000 11 18  6  0  0  0  0  0   0
C118OH                         230.26000000 11 18  5  0  0  0  0  0   0
C118CO                         228.24400000 11 16  5  0  0  0  0  0   0
BCLKBO                         253.31800000 14 21  4  0  0  0  0  0   0
BCLKBOOH                       270.32500000 14 22  5  0  0  0  0  0   0
BCLKBOH                        254.32600000 14 22  4  0  0  0  0  0   0
BCLKBCO                        252.31000000 14 20  4  0  0  0  0  0   0
C1210CO3H                      256.29800000 13 20  5  0  0  0  0  0   0
C1210CO2H                      240.29900000 13 20  4  0  0  0  0  0   0
C1211PAN                       317.29400000 13 19  8  1  0  0  0  0   0
C1211CO3H                      272.29700000 13 20  6  0  0  0  0  0   0
C1211CO2H                      256.29800000 13 20  5  0  0  0  0  0   0
C1211CO                        226.27200000 12 18  4  0  0  0  0  0   0
C1211O                         227.28000000 12 19  4  0  0  0  0  0   0
C1211NO3                       273.28500000 12 19  6  1  0  0  0  0   0
C1211OOH                       244.28700000 12 20  5  0  0  0  0  0   0
C1211OH                        228.28800000 12 20  4  0  0  0  0  0   0
C1212O2                        259.27800000 12 19  6  0  0  0  0  0   1
C1212O                         243.27900000 12 19  5  0  0  0  0  0   0
C1212NO3                       305.28300000 12 19  8  1  0  0  0  0   0
C1212OOH                       260.28600000 12 20  6  0  0  0  0  0   0
C1212OH                        244.28700000 12 20  5  0  0  0  0  0   0
C1213O2                        275.27700000 12 19  7  0  0  0  0  0   1
C1213O                         259.27800000 12 19  6  0  0  0  0  0   0
C1213NO3                       305.28300000 12 19  8  1  0  0  0  0   0
C1213OOH                       276.28500000 12 20  7  0  0  0  0  0   0
C1213OH                        260.28600000 12 20  6  0  0  0  0  0   0
C1213CO                        258.27000000 12 18  6  0  0  0  0  0   0
C1210O                         211.28100000 12 19  3  0  0  0  0  0   0
C1210NO3                       257.28600000 12 19  5  1  0  0  0  0   0
C1210OOH                       228.28800000 12 20  4  0  0  0  0  0   0
C1210OH                        212.28900000 12 20  3  0  0  0  0  0   0
C1214O2                        243.27900000 12 19  5  0  0  0  0  0   1
C1214O                         227.28000000 12 19  4  0  0  0  0  0   0
C1214OOH                       244.28700000 12 20  5  0  0  0  0  0   0
C1214OH                        228.28800000 12 20  4  0  0  0  0  0   0
C1215O2                        259.27800000 12 19  6  0  0  0  0  0   1
C1215O                         243.27900000 12 19  5  0  0  0  0  0   0
C1215NO3                       289.28400000 12 19  7  1  0  0  0  0   0
C1215OOH                       260.28600000 12 20  6  0  0  0  0  0   0
C1215OH                        244.28700000 12 20  5  0  0  0  0  0   0
C1215CO                        242.27100000 12 18  5  0  0  0  0  0   0
C930O2                         201.19800000  9 13  5  0  0  0  0  0   1
C930O                          185.19900000  9 13  4  0  0  0  0  0   0
C930NO3                        231.20400000  9 13  6  1  0  0  0  0   0
C930OOH                        202.20600000  9 14  5  0  0  0  0  0   0
C930OH                         186.20700000  9 14  4  0  0  0  0  0   0
NBCO2                          298.35900000 15 24  5  1  0  0  0  0   1
NBCO                           282.36000000 15 24  4  1  0  0  0  0   0
NBCOOH                         299.36700000 15 25  5  1  0  0  0  0   0
NBCALO2                        330.35700000 15 24  7  1  0  0  0  0   1
NBCALO                         314.35800000 15 24  6  1  0  0  0  0   0
NBCALOOH                       331.36500000 15 25  7  1  0  0  0  0   0
NBCALOH                        315.36600000 15 25  6  1  0  0  0  0   0
NBCKO2                         300.33100000 14 22  6  1  0  0  0  0   1
NBCKO                          284.33200000 14 22  5  1  0  0  0  0   0
NBCKOOH                        301.33900000 14 23  6  1  0  0  0  0   0
NC1313O2                       302.30300000 13 20  7  1  0  0  0  0   1
NC1313O                        286.30400000 13 20  6  1  0  0  0  0   0
NC1313OOH                      303.31100000 13 21  7  1  0  0  0  0   0
NC1313OH                       287.31200000 13 21  6  1  0  0  0  0   0
C524O2                         133.12300000  5  9  4  0  0  0  0  0   1
C524O                          117.12400000  5  9  3  0  0  0  0  0   0
C524NO3                        163.12900000  5  9  5  1  0  0  0  0   0
C524OOH                        134.13100000  5 10  4  0  0  0  0  0   0
C524OH                         118.13200000  5 10  3  0  0  0  0  0   0
C524CO                         116.11600000  5  8  3  0  0  0  0  0   0
HMACR                           86.09000000  4  6  2  0  0  0  0  0   0
C525O2                         165.12100000  5  9  6  0  0  0  0  0   1
C525O                          149.12200000  5  9  5  0  0  0  0  0   0
C525OOH                        166.12900000  5 10  6  0  0  0  0  0   0
H13CO2C3                        90.07800000  3  6  3  0  0  0  0  0   0
NC524O2                        212.13400000  5 10  8  1  0  0  0  0   1
NC524O                         196.13500000  5 10  7  1  0  0  0  0   0
NC524NO3                       242.14000000  5 10  9  2  0  0  0  0   0
NC524OOH                       213.14200000  5 11  8  1  0  0  0  0   0
NC524OH                        197.14300000  5 11  7  1  0  0  0  0   0
HMVKNO3                        165.10100000  4  7  6  1  0  0  0  0   0
DNC524CO                       240.12400000  5  8  9  2  0  0  0  0   0
HPNC524CO                      211.12600000  5  9  8  1  0  0  0  0   0
HNC524CO                       195.12700000  5  9  7  1  0  0  0  0   0
HMVKNGLYOX                     163.08500000  4  5  6  1  0  0  0  0   0
HIEPOXB                        134.13100000  5 10  4  0  0  0  0  0   0
HIEB1O2                        165.12100000  5  9  6  0  0  0  0  0   1
HIEB2O2                        165.12100000  5  9  6  0  0  0  0  0   1
HIEB1O                         149.12200000  5  9  5  0  0  0  0  0   0
HIEB1OOH                       166.12900000  5 10  6  0  0  0  0  0   0
HIEB2O                         149.12200000  5  9  5  0  0  0  0  0   0
HIEB2OOH                       166.12900000  5 10  6  0  0  0  0  0   0
HMACROH                        120.10400000  4  8  4  0  0  0  0  0   0
HMACO3                         117.08000000  4  5  4  0  0  0  0  0   1
HMACRO2                        135.09500000  4  7  5  0  0  0  0  0   1
HMGLYOOA                       104.06100000  3  4  4  0  0  0  0  0   0
HMPAN                          163.08500000  4  5  6  1  0  0  0  0   0
HMACO3H                        118.08800000  4  6  4  0  0  0  0  0   0
HMACO2H                        102.08900000  4  6  3  0  0  0  0  0   0
HMACRO                         119.09600000  4  7  4  0  0  0  0  0   0
HMACROOH                       136.10300000  4  8  5  0  0  0  0  0   0
HMGLYOO                        104.06100000  3  4  4  0  0  0  0  0   0
BCALCO2                        267.34500000 15 23  4  0  0  0  0  0   1
BCALCO                         251.34600000 15 23  3  0  0  0  0  0   0
BCALCOOH                       268.35300000 15 24  4  0  0  0  0  0   0
BCALCOH                        252.35400000 15 24  3  0  0  0  0  0   0
BCALCCO                        250.33800000 15 22  3  0  0  0  0  0   0
BCLKCO2                        269.31700000 14 21  5  0  0  0  0  0   1
BCLKCO                         253.31800000 14 21  4  0  0  0  0  0   0
BCLKCOOH                       270.32500000 14 22  5  0  0  0  0  0   0
BCLKCOH                        254.32600000 14 22  4  0  0  0  0  0   0
BCLKCCO                        252.31000000 14 20  4  0  0  0  0  0   0
C516O                          147.10600000  5  7  5  0  0  0  0  0   0
C516OOH                        164.11300000  5  8  6  0  0  0  0  0   0
CISOPA                          85.12600000  5  9  1  0  0  0  0  0   0
TISOPA                          85.12600000  5  9  1  0  0  0  0  0   0
CISOPC                          85.12600000  5  9  1  0  0  0  0  0   0
TISOPC                          85.12600000  5  9  1  0  0  0  0  0   0
PE4E2CO                         84.11800000  5  8  1  0  0  0  0  0   0
ME3BU3ECHO                      84.11800000  5  8  1  0  0  0  0  0   0
ISOP34O2                       117.12400000  5  9  3  0  0  0  0  0   1
CISOPAO2                       117.12400000  5  9  3  0  0  0  0  0   1
CISOPCO2                       117.12400000  5  9  3  0  0  0  0  0   1
C5HPALD1                       116.11600000  5  8  3  0  0  0  0  0   0
C5HPALD2                       116.11600000  5  8  3  0  0  0  0  0   0
CISOPAO                        101.12500000  5  9  2  0  0  0  0  0   0
ISOP34O                        101.12500000  5  9  2  0  0  0  0  0   0
ISOP34NO3                      147.13000000  5  9  4  1  0  0  0  0   0
ISOP34OOH                      118.13200000  5 10  3  0  0  0  0  0   0
HC4CHO                         100.11700000  5  8  2  0  0  0  0  0   0
C526O2                         165.12100000  5  9  6  0  0  0  0  0   1
M3F                             82.10200000  5  6  1  0  0  0  0  0   0
C527O2                         165.12100000  5  9  6  0  0  0  0  0   1
C526O                          149.12200000  5  9  5  0  0  0  0  0   0
C526NO3                        195.12700000  5  9  7  1  0  0  0  0   0
C526OOH                        166.12900000  5 10  6  0  0  0  0  0   0
C527O                          149.12200000  5  9  5  0  0  0  0  0   0
C527NO3                        195.12700000  5  9  7  1  0  0  0  0   0
C527OOH                        166.12900000  5 10  6  0  0  0  0  0   0
HVMK                            86.09000000  4  6  2  0  0  0  0  0   0
PGAOOB                          92.05000000  2  4  4  0  0  0  0  0   0
C534O2                         179.10400000  5  7  7  0  0  0  0  0   1
C534O                          163.10500000  5  7  6  0  0  0  0  0   0
C534OOH                        180.11200000  5  8  7  0  0  0  0  0   0
PPACLOOA                       120.06000000  3  4  5  0  0  0  0  0   0
HMAC                            86.09000000  4  6  2  0  0  0  0  0   0
HPC52O2                        165.12100000  5  9  6  0  0  0  0  0   1
PACLOOA                        106.07700000  3  6  4  0  0  0  0  0   0
C535O2                         179.10400000  5  7  7  0  0  0  0  0   1
